""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENSG00000136908.17	3133	ENSG00000136908.17	ENSG00000136908	protein_coding	DPM2	8818	InGen	6.702994908947	5	ENST00000495270.1|ENST00000314392.12|ENST00000470181.1|ENST00000473360.1|ENST00000373110.4	0.0826880854995427	4.67421854385247	3.3620575618023	0.000864525953684391	0.0171102209035913	-1.0783880511949	0.0523158417349541
ENSG00000166228.8	1614	ENSG00000166228.8	ENSG00000166228	protein_coding	PCBD1	5092	InGen	9.53901362464264	3	ENST00000493961.5|ENST00000299299.3|ENST00000493228.1	0.111701774301511	4.29175945520024	3.35930369394013	0.000872897247729983	0.0172407051352419	-1.04628182401276	0.0238772816820531
ENSG00000121578.12	7145	ENSG00000121578.12	ENSG00000121578	protein_coding	B4GALT4	8702	InGen	1.05928653002964	20	ENST00000483209.5|ENST00000467604.5|ENST00000471675.1|ENST00000359213.7|ENST00000393765.6|ENST00000480814.5|ENST00000460321.5|ENST00000491906.5|ENST00000475803.5|ENST00000479150.5|ENST00000470111.5|ENST00000493932.5|ENST00000473887.5|ENST00000459778.5|ENST00000459820.5|ENST00000460395.5|ENST00000472471.5|ENST00000484595.5|ENST00000487579.5|ENST00000479308.1	0.0802310070811781	3.18124058443642	3.35919826734233	0.000873219222328349	0.0172407051352419	-0.911426927813554	0.04079742938244
ENSG00000132676.15	4588	ENSG00000132676.15	ENSG00000132676	protein_coding	DAP3	7818	InGen	7.57326297582312	26	ENST00000461479.1|ENST00000471642.6|ENST00000471214.5|ENST00000479076.1|ENST00000368336.9|ENST00000343043.7|ENST00000496863.5|ENST00000421487.6|ENST00000535183.5|ENST00000465375.5|ENST00000462002.5|ENST00000470830.5|ENST00000463575.5|ENST00000497826.5|ENST00000471523.1|ENST00000608852.1|ENST00000479151.5|ENST00000466384.5|ENST00000462978.1|ENST00000477394.5|ENST00000475056.5|ENST00000490249.5|ENST00000497433.1|ENST00000463295.1|ENST00000476444.1|ENST00000491777.2	0.0589459852055008	5.45149321628781	3.35903273651934	0.000873724979424121	0.0172407051352419	-1.15090760295095	0.0618915520621001
ENSG00000137501.17	11258	ENSG00000137501.17	ENSG00000137501	protein_coding	SYTL2	54843	InGen	7.89491631890069	30	ENST00000359152.9|ENST00000389960.8|ENST00000532995.5|ENST00000354566.7|ENST00000316356.8|ENST00000525702.5|ENST00000525423.5|ENST00000389959.8|ENST00000529581.5|ENST00000389958.7|ENST00000530351.5|ENST00000528231.5|ENST00000531496.5|ENST00000525692.1|ENST00000533892.5|ENST00000527523.5|ENST00000524452.5|ENST00000634661.1|ENST00000529662.1|ENST00000533057.6|ENST00000527794.5|ENST00000529534.5|ENST00000526999.5|ENST00000532221.5|ENST00000524911.5|ENST00000533577.1|ENST00000534554.1|ENST00000528566.1|ENST00000438197.2|ENST00000524830.1	0.0993612845788503	6.98303965997113	3.35876082221037	0.000874556369117647	0.0172407051352419	-1.20867425023842	0.0237256387168003
ENSG00000180694.13	5870	ENSG00000180694.13	ENSG00000180694	protein_coding	TMEM64	169200	InGen	2.13350974260047	7	ENST00000418210.2|ENST00000458549.6|ENST00000422900.1|ENST00000519519.5|ENST00000521852.5|ENST00000523902.5|ENST00000521211.1	-0.0938340770795638	3.95661565740949	-3.35864209713086	0.000874919607189429	0.0172407051352419	-1.01026526490247	0.0162321645866521
ENSG00000070087.13	3440	ENSG00000070087.13	ENSG00000070087	protein_coding	PFN2	5217	InGen	112.204225679799	17	ENST00000452853.6|ENST00000239940.11|ENST00000423691.2|ENST00000481767.5|ENST00000460404.5|ENST00000468323.5|ENST00000494827.5|ENST00000497060.1|ENST00000490975.1|ENST00000497148.5|ENST00000498169.1|ENST00000475518.5|ENST00000481275.5|ENST00000498307.5|ENST00000489155.1|ENST00000461930.1|ENST00000461868.1	0.0563046461945704	8.97227997720248	3.35612101887566	0.000882666066975405	0.0173701206590252	-1.23594665633668	0.0293131860788685
ENSG00000168781.21	8075	ENSG00000168781.21	ENSG00000168781	protein_coding	PPIP5K1	9677	InGen	3.03502931388794	23	ENST00000348806.10|ENST00000381885.5|ENST00000396923.7|ENST00000360135.8|ENST00000360301.8|ENST00000334933.8|ENST00000420765.5|ENST00000381879.8|ENST00000488490.1|ENST00000439195.5|ENST00000437065.1|ENST00000432870.7|ENST00000462136.1|ENST00000488768.5|ENST00000469229.1|ENST00000465123.1|ENST00000427877.1|ENST00000476294.1|ENST00000472547.1|ENST00000453080.5|ENST00000429176.5|ENST00000417085.2|ENST00000431962.1	-0.0604903840721988	5.03244387318739	-3.35600671740852	0.000883018787525069	0.0173701206590252	-1.12945841846247	0.0340997342233317
ENSG00000121005.8	4543	ENSG00000121005.8	ENSG00000121005	protein_coding	CRISPLD1	83690	InGen	1.12470741944118	5	ENST00000262207.8|ENST00000519798.1|ENST00000520277.1|ENST00000523524.5|ENST00000517786.1	0.196993903915329	2.37106948240707	3.35572521273444	0.000883888036810723	0.0173721530007834	-0.839713901099631	0.0335813870624417
ENSG00000205352.10	2897	ENSG00000205352.10	ENSG00000205352	protein_coding	PRR13	54458	InGen	7.5965455328498	13	ENST00000429243.6|ENST00000549924.5|ENST00000551003.5|ENST00000552846.1|ENST00000549068.5|ENST00000549740.5|ENST00000546581.5|ENST00000549581.5|ENST00000547368.5|ENST00000379786.8|ENST00000551945.5|ENST00000551365.1|ENST00000549135.1	0.0770121911323464	4.89080025377226	3.35426153249132	0.000888420545535991	0.0174461180894388	-1.12462043624875	0.0832871953231927
ENSG00000167842.15	3157	ENSG00000167842.15	ENSG00000167842	protein_coding	MIS12	79003	InGen	3.6541181185898	6	ENST00000576988.1|ENST00000611091.4|ENST00000576570.5|ENST00000573759.1|ENST00000574186.1|ENST00000381165.3	0.0850669378592236	3.80088447190101	3.35385849472241	0.000889672408349432	0.0174555881434027	-1.00460135513751	0.0799065537412057
ENSG00000166171.12	1718	ENSG00000166171.12	ENSG00000166171	protein_coding	DPCD	25911	InGen	8.03063326318239	6	ENST00000470165.1|ENST00000370151.8|ENST00000626968.2|ENST00000370147.5|ENST00000434727.1|ENST00000475443.1	0.0883719174072399	4.15563868872279	3.35287159111051	0.000892744737157052	0.0174963914527729	-1.05227471346051	0.0732120155266187
ENSG00000277715.1	2028	ENSG00000277715.1	ENSG00000277715	antisense	RP11-651L5.3		InGen	1.2087801353755	1	ENST00000611145.1	0.115751547985068	1.57200942296067	3.35269520450768	0.000893294885688949	0.0174963914527729	-0.789645179690767	0.0441484546829347
ENSG00000174348.13	4900	ENSG00000174348.13	ENSG00000174348	protein_coding	PODN	127435	InGen	0.720326245464398	7	ENST00000395871.6|ENST00000371500.7|ENST00000618387.1|ENST00000312553.9|ENST00000471210.1|ENST00000471285.1|ENST00000490650.1	-0.205350273983699	2.06789600631362	-3.3518212104254	0.000896025527268874	0.0175347325142238	-0.821412509545105	0.045273442599982
ENSG00000143761.14	3281	ENSG00000143761.14	ENSG00000143761	protein_coding	ARF1	375	InGen	72.509571640316	15	ENST00000540651.5|ENST00000272102.9|ENST00000470670.5|ENST00000478424.5|ENST00000470558.5|ENST00000473949.5|ENST00000477451.5|ENST00000478336.5|ENST00000469235.5|ENST00000541182.1|ENST00000473546.1|ENST00000482962.5|ENST00000497165.5|ENST00000490705.1|ENST00000584469.1	0.0505810179131719	8.24941384445793	3.35137072805614	0.000897436014045259	0.0175471950297936	-1.24938491138791	0.0240065601045138
ENSG00000266028.7	15675	ENSG00000266028.7	ENSG00000266028	protein_coding	SRGAP2	23380	InGen	3.98104625913377	17	ENST00000579225.2|ENST00000603708.1|ENST00000624686.1|ENST00000603575.1|ENST00000419187.6|ENST00000605610.5|ENST00000624873.3|ENST00000573034.7|ENST00000605242.5|ENST00000572793.2|ENST00000604133.1|ENST00000604423.1|ENST00000605476.5|ENST00000604419.1|ENST00000604925.5|ENST00000604010.1|ENST00000604247.1	-0.084957431814717	6.0485747794326	-3.35071230756852	0.000899501286609021	0.0175724278049778	-1.20477303540807	0.0211288364436146
ENSG00000163449.10	3628	ENSG00000163449.10	ENSG00000163449	protein_coding	TMEM169	92691	InGen	2.88928247567573	6	ENST00000433112.5|ENST00000454545.5|ENST00000437356.6|ENST00000295658.8|ENST00000455479.5|ENST00000406027.2	-0.0869164352781437	3.47067796840366	-3.34983342590868	0.000902264977633896	0.017601972456493	-0.97956802721415	0.0635709656418649
ENSG00000240036.4	376	ENSG00000240036.4	ENSG00000240036	processed_pseudogene	RP11-587D21.1		InGen	6.94416781481363	1	ENST00000476147.2	0.16558085015364	1.54208757340707	3.34955547236486	0.000903140661787816	0.017601972456493	-0.798737214730108	0.0207684815262001
ENSG00000196365.11	5085	ENSG00000196365.11	ENSG00000196365	protein_coding	LONP1	9361	InGen	12.1749603074966	15	ENST00000587552.5|ENST00000360614.7|ENST00000590558.5|ENST00000585374.5|ENST00000593119.5|ENST00000540670.6|ENST00000590729.5|ENST00000589473.1|ENST00000590206.1|ENST00000588589.5|ENST00000587365.1|ENST00000591321.1|ENST00000586617.1|ENST00000590728.1|ENST00000590511.1	-0.0582471547832977	6.28047189668628	-3.34929188812043	0.000903971806808131	0.017601972456493	-1.22065549490274	0.0865878658104901
ENSG00000213079.9	5481	ENSG00000213079.9	ENSG00000213079	protein_coding	SCAF8	22828	InGen	4.04915081071372	6	ENST00000367178.7|ENST00000461219.5|ENST00000367186.7|ENST00000417268.3|ENST00000464628.1|ENST00000479234.1	-0.0662038622526479	4.68337834008808	-3.3492455828254	0.000904117892148244	0.017601972456493	-1.11991181317339	0.022619847961408
ENSG00000154162.14	5928	ENSG00000154162.14	ENSG00000154162	protein_coding	CDH12	1010	InGen	1.16038102876275	8	ENST00000504376.6|ENST00000382254.5|ENST00000522262.1|ENST00000521384.5|ENST00000517378.1|ENST00000518209.1|ENST00000521745.1|ENST00000520668.1	-0.104265940854117	2.94044816780102	-3.34882858242392	0.00090543444814421	0.0176124860363283	-0.931336559124468	0.0749179920295645
ENSG00000109083.13	3227	ENSG00000109083.13	ENSG00000109083	protein_coding	IFT20	90410	InGen	6.45172928881168	16	ENST00000588477.5|ENST00000583796.1|ENST00000579419.5|ENST00000578009.5|ENST00000357896.7|ENST00000395418.7|ENST00000585089.5|ENST00000585313.5|ENST00000578122.5|ENST00000578985.5|ENST00000582797.5|ENST00000322326.12|ENST00000577498.1|ENST00000580357.1|ENST00000578547.1|ENST00000580991.1	0.08431916978075	4.68875734718655	3.34784854032045	0.000908535672511814	0.0176576671707287	-1.12641146273945	0.0553473115153569
ENSG00000236882.7	2061	ENSG00000236882.7	ENSG00000236882	lincRNA	LINC01554		InGen	0.423338243578312	3	ENST00000357880.7|ENST00000436592.5|ENST00000620167.1	0.42847056315166	-0.457396789416947	3.34753052872571	0.000909544104737758	0.0176621317119496	-0.803987986904707	0.0440430935587967
ENSG00000197858.10	3268	ENSG00000197858.10	ENSG00000197858	protein_coding	GPAA1	8733	InGen	13.4828619068207	18	ENST00000529503.5|ENST00000526341.5|ENST00000355091.8|ENST00000525087.5|ENST00000532758.5|ENST00000530633.1|ENST00000361036.10|ENST00000524418.5|ENST00000528073.5|ENST00000530258.1|ENST00000527144.5|ENST00000525308.1|ENST00000526233.5|ENST00000527653.1|ENST00000529638.1|ENST00000531593.1|ENST00000530796.1|ENST00000534072.1	-0.0679034353655614	5.80864949105263	-3.34638300949649	0.000913191621668673	0.017717792276362	-1.2116270362491	0.02130496301365
ENSG00000153823.18	3364	ENSG00000153823.18	ENSG00000153823	protein_coding	PID1	55022	InGen	10.170138731017	6	ENST00000482518.6|ENST00000392054.7|ENST00000409462.1|ENST00000392055.7|ENST00000354069.6|ENST00000534952.1	0.0869116854714729	5.33138091457209	3.34571425180386	0.000915323617637736	0.0177439786082406	-1.18374689882688	0.0332104170462667
ENSG00000197614.10	3876	ENSG00000197614.10	ENSG00000197614	protein_coding	MFAP5	8076	InGen	0.0447800913643699	15	ENST00000535411.5|ENST00000543467.5|ENST00000359478.6|ENST00000433590.6|ENST00000396549.6|ENST00000543369.5|ENST00000544211.5|ENST00000535336.5|ENST00000540087.5|ENST00000538694.5|ENST00000537009.5|ENST00000534833.5|ENST00000544889.1|ENST00000538107.5|ENST00000537128.1	0.366346660602749	-2.40424542809349	3.34501997900435	0.000917541857006076	0.0177717906564943	-1.10831380595951	0.0579890926858498
ENSG00000234797.5	795	ENSG00000234797.5	ENSG00000234797	processed_pseudogene	RPS3AP6		InGen	20.9629399863219	1	ENST00000484430.1	0.135712506830008	3.82988900246311	3.34457107273282	0.000918978799715697	0.0177844352869895	-1.0420203592501	0.0256632663901867
ENSG00000133561.15	3913	ENSG00000133561.15	ENSG00000133561	protein_coding	GIMAP6	474344	InGen	1.39195204664455	3	ENST00000328902.9|ENST00000618759.4|ENST00000493969.2	-0.232210349167529	2.70430650952834	-3.3438384320064	0.00092132847240325	0.0178147068052669	-0.907304317961754	0.0904304871753707
ENSG00000007341.18	8111	ENSG00000007341.18	ENSG00000007341	protein_coding	ST7L	54879	InGen	0.753965490639991	28	ENST00000361846.7|ENST00000360743.8|ENST00000358039.8|ENST00000490715.5|ENST00000480988.5|ENST00000495109.2|ENST00000498197.1|ENST00000477682.1|ENST00000369669.5|ENST00000490067.5|ENST00000497457.5|ENST00000343210.11|ENST00000369666.5|ENST00000463235.5|ENST00000418497.5|ENST00000497235.5|ENST00000369664.1|ENST00000466360.5|ENST00000479436.5|ENST00000470519.5|ENST00000459630.5|ENST00000477332.5|ENST00000473206.5|ENST00000485753.5|ENST00000470683.1|ENST00000498383.5|ENST00000467335.5|ENST00000492274.1	0.0792994974078274	2.89524635813125	3.34235458755743	0.000926104493740294	0.0178918024041939	-0.931865939664548	0.0536514651165673
ENSG00000188185.11	3115	ENSG00000188185.11	ENSG00000188185	lincRNA	LINC00265		InGen	2.2128654061306	2	ENST00000340510.8|ENST00000448955.1	-0.109667168861237	2.99865315778704	-3.34189934902778	0.000927574374246589	0.0179049484104569	-0.946279012024468	0.02154323226148
ENSG00000154277.12	2282	ENSG00000154277.12	ENSG00000154277	protein_coding	UCHL1	7345	InGen	249.604308009037	12	ENST00000514924.5|ENST00000503431.5|ENST00000284440.8|ENST00000381760.8|ENST00000512419.5|ENST00000505232.5|ENST00000504818.5|ENST00000508768.5|ENST00000512788.1|ENST00000472501.5|ENST00000514764.5|ENST00000510566.1	0.0765558572072733	9.43833209242498	3.34082481684759	0.00093105245449142	0.0179416898751355	-1.28378418682673	0.0926992751009003
ENSG00000139537.10	2373	ENSG00000139537.10	ENSG00000139537	protein_coding	CCDC65	85478	InGen	3.73837192745135	5	ENST00000266984.9|ENST00000552942.5|ENST00000547861.5|ENST00000320516.4|ENST00000552188.1	-0.146284759493021	3.40661180018136	-3.34082252889112	0.00093105987315526	0.0179416898751355	-0.997700090240925	0.0225084598929218
ENSG00000256053.7	3932	ENSG00000256053.7	ENSG00000256053	protein_coding	APOPT1	84334	InGen	2.52270724785195	16	ENST00000409074.6|ENST00000440963.1|ENST00000458117.5|ENST00000554625.5|ENST00000556253.6|ENST00000489117.5|ENST00000495778.1|ENST00000492189.5|ENST00000477116.5|ENST00000473127.5|ENST00000497901.5|ENST00000476323.5|ENST00000554876.5|ENST00000555660.5|ENST00000474271.1|ENST00000557079.1	0.0669462908326057	3.5993759733661	3.33920521324377	0.00093631778120792	0.0180183625209877	-1.02636303663961	0.045899439459305
ENSG00000261236.6	3716	ENSG00000261236.6	ENSG00000261236	protein_coding	BOP1	23246	InGen	9.08929885733784	7	ENST00000569669.5|ENST00000568812.1|ENST00000616126.1|ENST00000569403.1|ENST00000569160.1|ENST00000563210.1|ENST00000569712.1	-0.0601529789173554	5.3177321512492	-3.33905089778367	0.000936820903652098	0.0180183625209877	-1.20659866778613	0.018501352125381
ENSG00000144792.9	6513	ENSG00000144792.9	ENSG00000144792	protein_coding	ZNF660	285349	InGen	0.580088081985976	4	ENST00000416644.5|ENST00000468987.1|ENST00000441021.5|ENST00000322734.2	-0.139728766245622	1.88961076246722	-3.3388666414993	0.000937421973227173	0.0180183625209877	-0.850458036876134	0.016037075461483
ENSG00000197746.13	3239	ENSG00000197746.13	ENSG00000197746	protein_coding	PSAP	5660	InGen	245.549800131027	6	ENST00000394936.7|ENST00000394934.4|ENST00000610929.3|ENST00000495196.1|ENST00000493143.1|ENST00000633965.1	0.0557576387274436	10.0819567526017	3.33835133644615	0.000939104875801295	0.0180354256461043	-1.28972704565714	0.0171697612897867
ENSG00000163684.11	8374	ENSG00000163684.11	ENSG00000163684	protein_coding	RPP14	11102	InGen	2.33800102258427	6	ENST00000461797.5|ENST00000445193.7|ENST00000295959.9|ENST00000466547.1|ENST00000463550.2|ENST00000462046.1	0.0831343683981409	4.62701202908394	3.33740961479801	0.000942187652064679	0.0180793216044662	-1.15163161335421	0.0621513316910859
ENSG00000069345.11	5065	ENSG00000069345.11	ENSG00000069345	protein_coding	DNAJA2	10294	InGen	16.336204673022	4	ENST00000317089.9|ENST00000563158.1|ENST00000569553.1|ENST00000617000.1	0.0497105240840021	6.76067593747547	3.33680568235575	0.000944169610756473	0.0181020379894908	-1.2734845355439	0.0630710166588977
ENSG00000183808.11	7618	ENSG00000183808.11	ENSG00000183808	protein_coding	RBM12B	389677	InGen	1.42106455484753	8	ENST00000399300.6|ENST00000517700.5|ENST00000520961.1|ENST00000627241.1|ENST00000519109.5|ENST00000518597.1|ENST00000520560.5|ENST00000521947.1	-0.106235993136001	3.56023751760769	-3.33617686372443	0.000946237362165767	0.018126359468988	-1.03273265966341	0.0499302465517334
ENSG00000267904.1	546	ENSG00000267904.1	ENSG00000267904	sense_intronic	CTC-429P9.5		InGen	6.3420938388836	1	ENST00000596816.1	0.240610160877842	2.07230005479518	3.33590482208944	0.000947133224951977	0.0181282098524353	-0.876830444341334	0.097905432087859
ENSG00000151702.16	8172	ENSG00000151702.16	ENSG00000151702	protein_coding	FLI1	2313	InGen	0.73507892873548	9	ENST00000608303.5|ENST00000344954.10|ENST00000527767.7|ENST00000527786.6|ENST00000281428.12|ENST00000429175.7|ENST00000534087.3|ENST00000608055.1|ENST00000528790.1	-0.221565515332101	2.83754224349634	-3.33522807699197	0.000949365245351064	0.0181545552411039	-0.94727770252273	0.0588144066453021
ENSG00000230629.2	330	ENSG00000230629.2	ENSG00000230629	processed_pseudogene	RPS23P8		InGen	3.11173475012338	1	ENST00000429775.2	-0.3950439775134	-0.466504785457402	-3.33500243566292	0.000950110536184047	0.0181545552411039	-0.855047524282464	0.0546565624924224
ENSG00000173221.13	6508	ENSG00000173221.13	ENSG00000173221	protein_coding	GLRX	2745	InGen	3.32592340152776	7	ENST00000508780.5|ENST00000507605.1|ENST00000237858.10|ENST00000379979.8|ENST00000507412.1|ENST00000505427.1|ENST00000512469.2	0.162585836298025	4.73009351444904	3.33350049538389	0.000955085317850316	0.0182247359831326	-1.17409311803752	0.0257494778156027
ENSG00000170088.13	10241	ENSG00000170088.13	ENSG00000170088	protein_coding	TMEM192	201931	InGen	2.36186805069575	3	ENST00000306480.10|ENST00000506087.5|ENST00000505095.1	0.080014268228807	4.92595541913818	3.33340860598148	0.000955390462675574	0.0182247359831326	-1.19235010575292	0.0964298401735059
ENSG00000248455.5	979	ENSG00000248455.5	ENSG00000248455	lincRNA	RP11-321E2.3	101929544	InGen	4.77956847323675	3	ENST00000508677.1|ENST00000507730.5|ENST00000505844.1	0.159494705267805	2.63952464432953	3.33272956508172	0.000957648224138968	0.018252453253526	-0.938335915636451	0.0216471439525466
ENSG00000181827.14	10588	ENSG00000181827.14	ENSG00000181827	protein_coding	RFX7	64864	InGen	2.16973834886135	3	ENST00000559847.6|ENST00000559447.6|ENST00000560792.3	-0.0676891278160136	4.48664135506813	-3.33244407373707	0.000958598943545438	0.0182552331138153	-1.15179739966816	0.0479934554835198
ENSG00000111276.10	2811	ENSG00000111276.10	ENSG00000111276	protein_coding	CDKN1B	1027	InGen	32.1477043937277	4	ENST00000477087.1|ENST00000228872.8|ENST00000396340.1|ENST00000442489.1	0.0715835322670593	6.78441333187051	3.33210084415221	0.000959743100520859	0.0182616889789544	-1.28922517613274	0.0384131680492841
